"Subject","Start Date","Start Time","End Date","End Time","All Day Event","Description"
"Bible reading","10/21/14","06:00:00 AM","10/21/14","06:30:00 AM","False","Matthew 27; Leviticus 17; Philippians 3; 2 Peter 2; Ecclesiastes 4; Psalms 144; Proverbs 15; Judges 21; Isaiah 44; Acts 14

http://www.biblegateway.com/passage/?search=Matthew%2027,%20Leviticus%2017,%20Philippians%203,%202%20Peter%202,%20Ecclesiastes%204,%20Psalms%20144,%20Proverbs%2015,%20Judges%2021,%20Isaiah%2044,%20Acts%2014&version=NLT"
"Bible reading","10/22/14","06:00:00 AM","10/22/14","06:30:00 AM","False","Matthew 28; Leviticus 18; Philippians 4; 2 Peter 3; Ecclesiastes 5; Psalms 145; Proverbs 16; Ruth 1; Isaiah 45; Acts 15

http://www.biblegateway.com/passage/?search=Matthew%2028,%20Leviticus%2018,%20Philippians%204,%202%20Peter%203,%20Ecclesiastes%205,%20Psalms%20145,%20Proverbs%2016,%20Ruth%201,%20Isaiah%2045,%20Acts%2015&version=NLT"
"Bible reading","10/23/14","06:00:00 AM","10/23/14","06:30:00 AM","False","Mark 1; Leviticus 19; Colossians 1; 1 John 1; Ecclesiastes 6; Psalms 146; Proverbs 17; Ruth 2; Isaiah 46; Acts 16

http://www.biblegateway.com/passage/?search=Mark%201,%20Leviticus%2019,%20Colossians%201,%201%20John%201,%20Ecclesiastes%206,%20Psalms%20146,%20Proverbs%2017,%20Ruth%202,%20Isaiah%2046,%20Acts%2016&version=NLT"
"Bible reading","10/24/14","06:00:00 AM","10/24/14","06:30:00 AM","False","Mark 2; Leviticus 20; Colossians 2; 1 John 2; Ecclesiastes 7; Psalms 147; Proverbs 18; Ruth 3; Isaiah 47; Acts 17

http://www.biblegateway.com/passage/?search=Mark%202,%20Leviticus%2020,%20Colossians%202,%201%20John%202,%20Ecclesiastes%207,%20Psalms%20147,%20Proverbs%2018,%20Ruth%203,%20Isaiah%2047,%20Acts%2017&version=NLT"
"Bible reading","10/25/14","06:00:00 AM","10/25/14","06:30:00 AM","False","Mark 3; Leviticus 21; Colossians 3; 1 John 3; Ecclesiastes 8; Psalms 148; Proverbs 19; Ruth 4; Isaiah 48; Acts 18

http://www.biblegateway.com/passage/?search=Mark%203,%20Leviticus%2021,%20Colossians%203,%201%20John%203,%20Ecclesiastes%208,%20Psalms%20148,%20Proverbs%2019,%20Ruth%204,%20Isaiah%2048,%20Acts%2018&version=NLT"
"Bible reading","10/26/14","06:00:00 AM","10/26/14","06:30:00 AM","False","Mark 4; Leviticus 22; Colossians 4; 1 John 4; Ecclesiastes 9; Psalms 149; Proverbs 20; 1 Samuel 1; Isaiah 49; Acts 19

http://www.biblegateway.com/passage/?search=Mark%204,%20Leviticus%2022,%20Colossians%204,%201%20John%204,%20Ecclesiastes%209,%20Psalms%20149,%20Proverbs%2020,%201%20Samuel%201,%20Isaiah%2049,%20Acts%2019&version=NLT"
"Bible reading","10/27/14","06:00:00 AM","10/27/14","06:30:00 AM","False","Mark 5; Leviticus 23; Hebrews 1; 1 John 5; Ecclesiastes 10; Psalms 150; Proverbs 21; 1 Samuel 2; Isaiah 50; Acts 20

http://www.biblegateway.com/passage/?search=Mark%205,%20Leviticus%2023,%20Hebrews%201,%201%20John%205,%20Ecclesiastes%2010,%20Psalms%20150,%20Proverbs%2021,%201%20Samuel%202,%20Isaiah%2050,%20Acts%2020&version=NLT"
"Bible reading","10/28/14","06:00:00 AM","10/28/14","06:30:00 AM","False","Mark 6; Leviticus 24; Hebrews 2; 2 John 1; Ecclesiastes 11; Psalms 1; Proverbs 22; 1 Samuel 3; Isaiah 51; Acts 21

http://www.biblegateway.com/passage/?search=Mark%206,%20Leviticus%2024,%20Hebrews%202,%202%20John%201,%20Ecclesiastes%2011,%20Psalms%201,%20Proverbs%2022,%201%20Samuel%203,%20Isaiah%2051,%20Acts%2021&version=NLT"
"Bible reading","10/29/14","06:00:00 AM","10/29/14","06:30:00 AM","False","Mark 7; Leviticus 25; Hebrews 3; 3 John 1; Ecclesiastes 12; Psalms 2; Proverbs 23; 1 Samuel 4; Isaiah 52; Acts 22

http://www.biblegateway.com/passage/?search=Mark%207,%20Leviticus%2025,%20Hebrews%203,%203%20John%201,%20Ecclesiastes%2012,%20Psalms%202,%20Proverbs%2023,%201%20Samuel%204,%20Isaiah%2052,%20Acts%2022&version=NLT"
"Bible reading","10/30/14","06:00:00 AM","10/30/14","06:30:00 AM","False","Mark 8; Leviticus 26; Hebrews 4; Jude 1; Song of Songs 1; Psalms 3; Proverbs 24; 1 Samuel 5; Isaiah 53; Acts 23

http://www.biblegateway.com/passage/?search=Mark%208,%20Leviticus%2026,%20Hebrews%204,%20Jude%201,%20Song%20of%20Songs%201,%20Psalms%203,%20Proverbs%2024,%201%20Samuel%205,%20Isaiah%2053,%20Acts%2023&version=NLT"
"Bible reading","10/31/14","06:00:00 AM","10/31/14","06:30:00 AM","False","Mark 9; Leviticus 27; Hebrews 5; Revelation 1; Song of Songs 2; Psalms 4; Proverbs 25; 1 Samuel 6; Isaiah 54; Acts 24

http://www.biblegateway.com/passage/?search=Mark%209,%20Leviticus%2027,%20Hebrews%205,%20Revelation%201,%20Song%20of%20Songs%202,%20Psalms%204,%20Proverbs%2025,%201%20Samuel%206,%20Isaiah%2054,%20Acts%2024&version=NLT"
"Bible reading","11/01/14","06:00:00 AM","11/01/14","06:30:00 AM","False","Mark 10; Numbers 1; Hebrews 6; Revelation 2; Song of Songs 3; Psalms 5; Proverbs 26; 1 Samuel 7; Isaiah 55; Acts 25

http://www.biblegateway.com/passage/?search=Mark%2010,%20Numbers%201,%20Hebrews%206,%20Revelation%202,%20Song%20of%20Songs%203,%20Psalms%205,%20Proverbs%2026,%201%20Samuel%207,%20Isaiah%2055,%20Acts%2025&version=NLT"
"Bible reading","11/02/14","06:00:00 AM","11/02/14","06:30:00 AM","False","Mark 11; Numbers 2; Hebrews 7; Revelation 3; Song of Songs 4; Psalms 6; Proverbs 27; 1 Samuel 8; Isaiah 56; Acts 26

http://www.biblegateway.com/passage/?search=Mark%2011,%20Numbers%202,%20Hebrews%207,%20Revelation%203,%20Song%20of%20Songs%204,%20Psalms%206,%20Proverbs%2027,%201%20Samuel%208,%20Isaiah%2056,%20Acts%2026&version=NLT"
"Bible reading","11/03/14","06:00:00 AM","11/03/14","06:30:00 AM","False","Mark 12; Numbers 3; Hebrews 8; Revelation 4; Song of Songs 5; Psalms 7; Proverbs 28; 1 Samuel 9; Isaiah 57; Acts 27

http://www.biblegateway.com/passage/?search=Mark%2012,%20Numbers%203,%20Hebrews%208,%20Revelation%204,%20Song%20of%20Songs%205,%20Psalms%207,%20Proverbs%2028,%201%20Samuel%209,%20Isaiah%2057,%20Acts%2027&version=NLT"
"Bible reading","11/04/14","06:00:00 AM","11/04/14","06:30:00 AM","False","Mark 13; Numbers 4; Hebrews 9; Revelation 5; Song of Songs 6; Psalms 8; Proverbs 29; 1 Samuel 10; Isaiah 58; Acts 28

http://www.biblegateway.com/passage/?search=Mark%2013,%20Numbers%204,%20Hebrews%209,%20Revelation%205,%20Song%20of%20Songs%206,%20Psalms%208,%20Proverbs%2029,%201%20Samuel%2010,%20Isaiah%2058,%20Acts%2028&version=NLT"
"Bible reading","11/05/14","06:00:00 AM","11/05/14","06:30:00 AM","False","Mark 14; Numbers 5; Hebrews 10; Revelation 6; Song of Songs 7; Psalms 9; Proverbs 30; 1 Samuel 11; Isaiah 59; Acts 1

http://www.biblegateway.com/passage/?search=Mark%2014,%20Numbers%205,%20Hebrews%2010,%20Revelation%206,%20Song%20of%20Songs%207,%20Psalms%209,%20Proverbs%2030,%201%20Samuel%2011,%20Isaiah%2059,%20Acts%201&version=NLT"
"Bible reading","11/06/14","06:00:00 AM","11/06/14","06:30:00 AM","False","Mark 15; Numbers 6; Hebrews 11; Revelation 7; Song of Songs 8; Psalms 10; Proverbs 31; 1 Samuel 12; Isaiah 60; Acts 2

http://www.biblegateway.com/passage/?search=Mark%2015,%20Numbers%206,%20Hebrews%2011,%20Revelation%207,%20Song%20of%20Songs%208,%20Psalms%2010,%20Proverbs%2031,%201%20Samuel%2012,%20Isaiah%2060,%20Acts%202&version=NLT"
"Bible reading","11/07/14","06:00:00 AM","11/07/14","06:30:00 AM","False","Mark 16; Numbers 7; Hebrews 12; Revelation 8; Job 1; Psalms 11; Proverbs 1; 1 Samuel 13; Isaiah 61; Acts 3

http://www.biblegateway.com/passage/?search=Mark%2016,%20Numbers%207,%20Hebrews%2012,%20Revelation%208,%20Job%201,%20Psalms%2011,%20Proverbs%201,%201%20Samuel%2013,%20Isaiah%2061,%20Acts%203&version=NLT"
"Bible reading","11/08/14","06:00:00 AM","11/08/14","06:30:00 AM","False","Luke 1; Numbers 8; Hebrews 13; Revelation 9; Job 2; Psalms 12; Proverbs 2; 1 Samuel 14; Isaiah 62; Acts 4

http://www.biblegateway.com/passage/?search=Luke%201,%20Numbers%208,%20Hebrews%2013,%20Revelation%209,%20Job%202,%20Psalms%2012,%20Proverbs%202,%201%20Samuel%2014,%20Isaiah%2062,%20Acts%204&version=NLT"
"Bible reading","11/09/14","06:00:00 AM","11/09/14","06:30:00 AM","False","Luke 2; Numbers 9; Romans 1; Revelation 10; Job 3; Psalms 13; Proverbs 3; 1 Samuel 15; Isaiah 63; Acts 5

http://www.biblegateway.com/passage/?search=Luke%202,%20Numbers%209,%20Romans%201,%20Revelation%2010,%20Job%203,%20Psalms%2013,%20Proverbs%203,%201%20Samuel%2015,%20Isaiah%2063,%20Acts%205&version=NLT"
"Bible reading","11/10/14","06:00:00 AM","11/10/14","06:30:00 AM","False","Luke 3; Numbers 10; Romans 2; Revelation 11; Job 4; Psalms 14; Proverbs 4; 1 Samuel 16; Isaiah 64; Acts 6

http://www.biblegateway.com/passage/?search=Luke%203,%20Numbers%2010,%20Romans%202,%20Revelation%2011,%20Job%204,%20Psalms%2014,%20Proverbs%204,%201%20Samuel%2016,%20Isaiah%2064,%20Acts%206&version=NLT"
"Bible reading","11/11/14","06:00:00 AM","11/11/14","06:30:00 AM","False","Luke 4; Numbers 11; Romans 3; Revelation 12; Job 5; Psalms 15; Proverbs 5; 1 Samuel 17; Isaiah 65; Acts 7

http://www.biblegateway.com/passage/?search=Luke%204,%20Numbers%2011,%20Romans%203,%20Revelation%2012,%20Job%205,%20Psalms%2015,%20Proverbs%205,%201%20Samuel%2017,%20Isaiah%2065,%20Acts%207&version=NLT"
"Bible reading","11/12/14","06:00:00 AM","11/12/14","06:30:00 AM","False","Luke 5; Numbers 12; Romans 4; Revelation 13; Job 6; Psalms 16; Proverbs 6; 1 Samuel 18; Isaiah 66; Acts 8

http://www.biblegateway.com/passage/?search=Luke%205,%20Numbers%2012,%20Romans%204,%20Revelation%2013,%20Job%206,%20Psalms%2016,%20Proverbs%206,%201%20Samuel%2018,%20Isaiah%2066,%20Acts%208&version=NLT"
"Bible reading","11/13/14","06:00:00 AM","11/13/14","06:30:00 AM","False","Luke 6; Numbers 13; Romans 5; Revelation 14; Job 7; Psalms 17; Proverbs 7; 1 Samuel 19; Jeremiah 1; Acts 9

http://www.biblegateway.com/passage/?search=Luke%206,%20Numbers%2013,%20Romans%205,%20Revelation%2014,%20Job%207,%20Psalms%2017,%20Proverbs%207,%201%20Samuel%2019,%20Jeremiah%201,%20Acts%209&version=NLT"
"Bible reading","11/14/14","06:00:00 AM","11/14/14","06:30:00 AM","False","Luke 7; Numbers 14; Romans 6; Revelation 15; Job 8; Psalms 18; Proverbs 8; 1 Samuel 20; Jeremiah 2; Acts 10

http://www.biblegateway.com/passage/?search=Luke%207,%20Numbers%2014,%20Romans%206,%20Revelation%2015,%20Job%208,%20Psalms%2018,%20Proverbs%208,%201%20Samuel%2020,%20Jeremiah%202,%20Acts%2010&version=NLT"
"Bible reading","11/15/14","06:00:00 AM","11/15/14","06:30:00 AM","False","Luke 8; Numbers 15; Romans 7; Revelation 16; Job 9; Psalms 19; Proverbs 9; 1 Samuel 21; Jeremiah 3; Acts 11

http://www.biblegateway.com/passage/?search=Luke%208,%20Numbers%2015,%20Romans%207,%20Revelation%2016,%20Job%209,%20Psalms%2019,%20Proverbs%209,%201%20Samuel%2021,%20Jeremiah%203,%20Acts%2011&version=NLT"
"Bible reading","11/16/14","06:00:00 AM","11/16/14","06:30:00 AM","False","Luke 9; Numbers 16; Romans 8; Revelation 17; Job 10; Psalms 20; Proverbs 10; 1 Samuel 22; Jeremiah 4; Acts 12

http://www.biblegateway.com/passage/?search=Luke%209,%20Numbers%2016,%20Romans%208,%20Revelation%2017,%20Job%2010,%20Psalms%2020,%20Proverbs%2010,%201%20Samuel%2022,%20Jeremiah%204,%20Acts%2012&version=NLT"
"Bible reading","11/17/14","06:00:00 AM","11/17/14","06:30:00 AM","False","Luke 10; Numbers 17; Romans 9; Revelation 18; Job 11; Psalms 21; Proverbs 11; 1 Samuel 23; Jeremiah 5; Acts 13

http://www.biblegateway.com/passage/?search=Luke%2010,%20Numbers%2017,%20Romans%209,%20Revelation%2018,%20Job%2011,%20Psalms%2021,%20Proverbs%2011,%201%20Samuel%2023,%20Jeremiah%205,%20Acts%2013&version=NLT"
"Bible reading","11/18/14","06:00:00 AM","11/18/14","06:30:00 AM","False","Luke 11; Numbers 18; Romans 10; Revelation 19; Job 12; Psalms 22; Proverbs 12; 1 Samuel 24; Jeremiah 6; Acts 14

http://www.biblegateway.com/passage/?search=Luke%2011,%20Numbers%2018,%20Romans%2010,%20Revelation%2019,%20Job%2012,%20Psalms%2022,%20Proverbs%2012,%201%20Samuel%2024,%20Jeremiah%206,%20Acts%2014&version=NLT"
"Bible reading","11/19/14","06:00:00 AM","11/19/14","06:30:00 AM","False","Luke 12; Numbers 19; Romans 11; Revelation 20; Job 13; Psalms 23; Proverbs 13; 1 Samuel 25; Jeremiah 7; Acts 15

http://www.biblegateway.com/passage/?search=Luke%2012,%20Numbers%2019,%20Romans%2011,%20Revelation%2020,%20Job%2013,%20Psalms%2023,%20Proverbs%2013,%201%20Samuel%2025,%20Jeremiah%207,%20Acts%2015&version=NLT"
"Bible reading","11/20/14","06:00:00 AM","11/20/14","06:30:00 AM","False","Luke 13; Numbers 20; Romans 12; Revelation 21; Job 14; Psalms 24; Proverbs 14; 1 Samuel 26; Jeremiah 8; Acts 16

http://www.biblegateway.com/passage/?search=Luke%2013,%20Numbers%2020,%20Romans%2012,%20Revelation%2021,%20Job%2014,%20Psalms%2024,%20Proverbs%2014,%201%20Samuel%2026,%20Jeremiah%208,%20Acts%2016&version=NLT"
"Bible reading","11/21/14","06:00:00 AM","11/21/14","06:30:00 AM","False","Luke 14; Numbers 21; Romans 13; Revelation 22; Job 15; Psalms 25; Proverbs 15; 1 Samuel 27; Jeremiah 9; Acts 17

http://www.biblegateway.com/passage/?search=Luke%2014,%20Numbers%2021,%20Romans%2013,%20Revelation%2022,%20Job%2015,%20Psalms%2025,%20Proverbs%2015,%201%20Samuel%2027,%20Jeremiah%209,%20Acts%2017&version=NLT"
"Bible reading","11/22/14","06:00:00 AM","11/22/14","06:30:00 AM","False","Luke 15; Numbers 22; Romans 14; 1 Thessalonians 1; Job 16; Psalms 26; Proverbs 16; 1 Samuel 28; Jeremiah 10; Acts 18

http://www.biblegateway.com/passage/?search=Luke%2015,%20Numbers%2022,%20Romans%2014,%201%20Thessalonians%201,%20Job%2016,%20Psalms%2026,%20Proverbs%2016,%201%20Samuel%2028,%20Jeremiah%2010,%20Acts%2018&version=NLT"
"Bible reading","11/23/14","06:00:00 AM","11/23/14","06:30:00 AM","False","Luke 16; Numbers 23; Romans 15; 1 Thessalonians 2; Job 17; Psalms 27; Proverbs 17; 1 Samuel 29; Jeremiah 11; Acts 19

http://www.biblegateway.com/passage/?search=Luke%2016,%20Numbers%2023,%20Romans%2015,%201%20Thessalonians%202,%20Job%2017,%20Psalms%2027,%20Proverbs%2017,%201%20Samuel%2029,%20Jeremiah%2011,%20Acts%2019&version=NLT"
"Bible reading","11/24/14","06:00:00 AM","11/24/14","06:30:00 AM","False","Luke 17; Numbers 24; Romans 16; 1 Thessalonians 3; Job 18; Psalms 28; Proverbs 18; 1 Samuel 30; Jeremiah 12; Acts 20

http://www.biblegateway.com/passage/?search=Luke%2017,%20Numbers%2024,%20Romans%2016,%201%20Thessalonians%203,%20Job%2018,%20Psalms%2028,%20Proverbs%2018,%201%20Samuel%2030,%20Jeremiah%2012,%20Acts%2020&version=NLT"
"Bible reading","11/25/14","06:00:00 AM","11/25/14","06:30:00 AM","False","Luke 18; Numbers 25; 1 Corinthians 1; 1 Thessalonians 4; Job 19; Psalms 29; Proverbs 19; 1 Samuel 31; Jeremiah 13; Acts 21

http://www.biblegateway.com/passage/?search=Luke%2018,%20Numbers%2025,%201%20Corinthians%201,%201%20Thessalonians%204,%20Job%2019,%20Psalms%2029,%20Proverbs%2019,%201%20Samuel%2031,%20Jeremiah%2013,%20Acts%2021&version=NLT"
"Bible reading","11/26/14","06:00:00 AM","11/26/14","06:30:00 AM","False","Luke 19; Numbers 26; 1 Corinthians 2; 1 Thessalonians 5; Job 20; Psalms 30; Proverbs 20; 2 Samuel 1; Jeremiah 14; Acts 22

http://www.biblegateway.com/passage/?search=Luke%2019,%20Numbers%2026,%201%20Corinthians%202,%201%20Thessalonians%205,%20Job%2020,%20Psalms%2030,%20Proverbs%2020,%202%20Samuel%201,%20Jeremiah%2014,%20Acts%2022&version=NLT"
"Bible reading","11/27/14","06:00:00 AM","11/27/14","06:30:00 AM","False","Luke 20; Numbers 27; 1 Corinthians 3; 2 Thessalonians 1; Job 21; Psalms 31; Proverbs 21; 2 Samuel 2; Jeremiah 15; Acts 23

http://www.biblegateway.com/passage/?search=Luke%2020,%20Numbers%2027,%201%20Corinthians%203,%202%20Thessalonians%201,%20Job%2021,%20Psalms%2031,%20Proverbs%2021,%202%20Samuel%202,%20Jeremiah%2015,%20Acts%2023&version=NLT"
"Bible reading","11/28/14","06:00:00 AM","11/28/14","06:30:00 AM","False","Luke 21; Numbers 28; 1 Corinthians 4; 2 Thessalonians 2; Job 22; Psalms 32; Proverbs 22; 2 Samuel 3; Jeremiah 16; Acts 24

http://www.biblegateway.com/passage/?search=Luke%2021,%20Numbers%2028,%201%20Corinthians%204,%202%20Thessalonians%202,%20Job%2022,%20Psalms%2032,%20Proverbs%2022,%202%20Samuel%203,%20Jeremiah%2016,%20Acts%2024&version=NLT"
"Bible reading","11/29/14","06:00:00 AM","11/29/14","06:30:00 AM","False","Luke 22; Numbers 29; 1 Corinthians 5; 2 Thessalonians 3; Job 23; Psalms 33; Proverbs 23; 2 Samuel 4; Jeremiah 17; Acts 25

http://www.biblegateway.com/passage/?search=Luke%2022,%20Numbers%2029,%201%20Corinthians%205,%202%20Thessalonians%203,%20Job%2023,%20Psalms%2033,%20Proverbs%2023,%202%20Samuel%204,%20Jeremiah%2017,%20Acts%2025&version=NLT"
"Bible reading","11/30/14","06:00:00 AM","11/30/14","06:30:00 AM","False","Luke 23; Numbers 30; 1 Corinthians 6; 1 Timothy 1; Job 24; Psalms 34; Proverbs 24; 2 Samuel 5; Jeremiah 18; Acts 26

http://www.biblegateway.com/passage/?search=Luke%2023,%20Numbers%2030,%201%20Corinthians%206,%201%20Timothy%201,%20Job%2024,%20Psalms%2034,%20Proverbs%2024,%202%20Samuel%205,%20Jeremiah%2018,%20Acts%2026&version=NLT"
"Bible reading","12/01/14","06:00:00 AM","12/01/14","06:30:00 AM","False","Luke 24; Numbers 31; 1 Corinthians 7; 1 Timothy 2; Job 25; Psalms 35; Proverbs 25; 2 Samuel 6; Jeremiah 19; Acts 27

http://www.biblegateway.com/passage/?search=Luke%2024,%20Numbers%2031,%201%20Corinthians%207,%201%20Timothy%202,%20Job%2025,%20Psalms%2035,%20Proverbs%2025,%202%20Samuel%206,%20Jeremiah%2019,%20Acts%2027&version=NLT"
"Bible reading","12/02/14","06:00:00 AM","12/02/14","06:30:00 AM","False","John 1; Numbers 32; 1 Corinthians 8; 1 Timothy 3; Job 26; Psalms 36; Proverbs 26; 2 Samuel 7; Jeremiah 20; Acts 28

http://www.biblegateway.com/passage/?search=John%201,%20Numbers%2032,%201%20Corinthians%208,%201%20Timothy%203,%20Job%2026,%20Psalms%2036,%20Proverbs%2026,%202%20Samuel%207,%20Jeremiah%2020,%20Acts%2028&version=NLT"
"Bible reading","12/03/14","06:00:00 AM","12/03/14","06:30:00 AM","False","John 2; Numbers 33; 1 Corinthians 9; 1 Timothy 4; Job 27; Psalms 37; Proverbs 27; 2 Samuel 8; Jeremiah 21; Acts 1

http://www.biblegateway.com/passage/?search=John%202,%20Numbers%2033,%201%20Corinthians%209,%201%20Timothy%204,%20Job%2027,%20Psalms%2037,%20Proverbs%2027,%202%20Samuel%208,%20Jeremiah%2021,%20Acts%201&version=NLT"
"Bible reading","12/04/14","06:00:00 AM","12/04/14","06:30:00 AM","False","John 3; Numbers 34; 1 Corinthians 10; 1 Timothy 5; Job 28; Psalms 38; Proverbs 28; 2 Samuel 9; Jeremiah 22; Acts 2

http://www.biblegateway.com/passage/?search=John%203,%20Numbers%2034,%201%20Corinthians%2010,%201%20Timothy%205,%20Job%2028,%20Psalms%2038,%20Proverbs%2028,%202%20Samuel%209,%20Jeremiah%2022,%20Acts%202&version=NLT"
"Bible reading","12/05/14","06:00:00 AM","12/05/14","06:30:00 AM","False","John 4; Numbers 35; 1 Corinthians 11; 1 Timothy 6; Job 29; Psalms 39; Proverbs 29; 2 Samuel 10; Jeremiah 23; Acts 3

http://www.biblegateway.com/passage/?search=John%204,%20Numbers%2035,%201%20Corinthians%2011,%201%20Timothy%206,%20Job%2029,%20Psalms%2039,%20Proverbs%2029,%202%20Samuel%2010,%20Jeremiah%2023,%20Acts%203&version=NLT"
"Bible reading","12/06/14","06:00:00 AM","12/06/14","06:30:00 AM","False","John 5; Numbers 36; 1 Corinthians 12; 2 Timothy 1; Job 30; Psalms 40; Proverbs 30; 2 Samuel 11; Jeremiah 24; Acts 4

http://www.biblegateway.com/passage/?search=John%205,%20Numbers%2036,%201%20Corinthians%2012,%202%20Timothy%201,%20Job%2030,%20Psalms%2040,%20Proverbs%2030,%202%20Samuel%2011,%20Jeremiah%2024,%20Acts%204&version=NLT"
"Bible reading","12/07/14","06:00:00 AM","12/07/14","06:30:00 AM","False","John 6; Deuteronomy 1; 1 Corinthians 13; 2 Timothy 2; Job 31; Psalms 41; Proverbs 31; 2 Samuel 12; Jeremiah 25; Acts 5

http://www.biblegateway.com/passage/?search=John%206,%20Deuteronomy%201,%201%20Corinthians%2013,%202%20Timothy%202,%20Job%2031,%20Psalms%2041,%20Proverbs%2031,%202%20Samuel%2012,%20Jeremiah%2025,%20Acts%205&version=NLT"
"Bible reading","12/08/14","06:00:00 AM","12/08/14","06:30:00 AM","False","John 7; Deuteronomy 2; 1 Corinthians 14; 2 Timothy 3; Job 32; Psalms 42; Proverbs 1; 2 Samuel 13; Jeremiah 26; Acts 6

http://www.biblegateway.com/passage/?search=John%207,%20Deuteronomy%202,%201%20Corinthians%2014,%202%20Timothy%203,%20Job%2032,%20Psalms%2042,%20Proverbs%201,%202%20Samuel%2013,%20Jeremiah%2026,%20Acts%206&version=NLT"
"Bible reading","12/09/14","06:00:00 AM","12/09/14","06:30:00 AM","False","John 8; Deuteronomy 3; 1 Corinthians 15; 2 Timothy 4; Job 33; Psalms 43; Proverbs 2; 2 Samuel 14; Jeremiah 27; Acts 7

http://www.biblegateway.com/passage/?search=John%208,%20Deuteronomy%203,%201%20Corinthians%2015,%202%20Timothy%204,%20Job%2033,%20Psalms%2043,%20Proverbs%202,%202%20Samuel%2014,%20Jeremiah%2027,%20Acts%207&version=NLT"
"Bible reading","12/10/14","06:00:00 AM","12/10/14","06:30:00 AM","False","John 9; Deuteronomy 4; 1 Corinthians 16; Titus 1; Job 34; Psalms 44; Proverbs 3; 2 Samuel 15; Jeremiah 28; Acts 8

http://www.biblegateway.com/passage/?search=John%209,%20Deuteronomy%204,%201%20Corinthians%2016,%20Titus%201,%20Job%2034,%20Psalms%2044,%20Proverbs%203,%202%20Samuel%2015,%20Jeremiah%2028,%20Acts%208&version=NLT"
"Bible reading","12/11/14","06:00:00 AM","12/11/14","06:30:00 AM","False","John 10; Deuteronomy 5; 2 Corinthians 1; Titus 2; Job 35; Psalms 45; Proverbs 4; 2 Samuel 16; Jeremiah 29; Acts 9

http://www.biblegateway.com/passage/?search=John%2010,%20Deuteronomy%205,%202%20Corinthians%201,%20Titus%202,%20Job%2035,%20Psalms%2045,%20Proverbs%204,%202%20Samuel%2016,%20Jeremiah%2029,%20Acts%209&version=NLT"
"Bible reading","12/12/14","06:00:00 AM","12/12/14","06:30:00 AM","False","John 11; Deuteronomy 6; 2 Corinthians 2; Titus 3; Job 36; Psalms 46; Proverbs 5; 2 Samuel 17; Jeremiah 30; Acts 10

http://www.biblegateway.com/passage/?search=John%2011,%20Deuteronomy%206,%202%20Corinthians%202,%20Titus%203,%20Job%2036,%20Psalms%2046,%20Proverbs%205,%202%20Samuel%2017,%20Jeremiah%2030,%20Acts%2010&version=NLT"
"Bible reading","12/13/14","06:00:00 AM","12/13/14","06:30:00 AM","False","John 12; Deuteronomy 7; 2 Corinthians 3; Philemon 1; Job 37; Psalms 47; Proverbs 6; 2 Samuel 18; Jeremiah 31; Acts 11

http://www.biblegateway.com/passage/?search=John%2012,%20Deuteronomy%207,%202%20Corinthians%203,%20Philemon%201,%20Job%2037,%20Psalms%2047,%20Proverbs%206,%202%20Samuel%2018,%20Jeremiah%2031,%20Acts%2011&version=NLT"
"Bible reading","12/14/14","06:00:00 AM","12/14/14","06:30:00 AM","False","John 13; Deuteronomy 8; 2 Corinthians 4; James 1; Job 38; Psalms 48; Proverbs 7; 2 Samuel 19; Jeremiah 32; Acts 12

http://www.biblegateway.com/passage/?search=John%2013,%20Deuteronomy%208,%202%20Corinthians%204,%20James%201,%20Job%2038,%20Psalms%2048,%20Proverbs%207,%202%20Samuel%2019,%20Jeremiah%2032,%20Acts%2012&version=NLT"
"Bible reading","12/15/14","06:00:00 AM","12/15/14","06:30:00 AM","False","John 14; Deuteronomy 9; 2 Corinthians 5; James 2; Job 39; Psalms 49; Proverbs 8; 2 Samuel 20; Jeremiah 33; Acts 13

http://www.biblegateway.com/passage/?search=John%2014,%20Deuteronomy%209,%202%20Corinthians%205,%20James%202,%20Job%2039,%20Psalms%2049,%20Proverbs%208,%202%20Samuel%2020,%20Jeremiah%2033,%20Acts%2013&version=NLT"
"Bible reading","12/16/14","06:00:00 AM","12/16/14","06:30:00 AM","False","John 15; Deuteronomy 10; 2 Corinthians 6; James 3; Job 40; Psalms 50; Proverbs 9; 2 Samuel 21; Jeremiah 34; Acts 14

http://www.biblegateway.com/passage/?search=John%2015,%20Deuteronomy%2010,%202%20Corinthians%206,%20James%203,%20Job%2040,%20Psalms%2050,%20Proverbs%209,%202%20Samuel%2021,%20Jeremiah%2034,%20Acts%2014&version=NLT"
"Bible reading","12/17/14","06:00:00 AM","12/17/14","06:30:00 AM","False","John 16; Deuteronomy 11; 2 Corinthians 7; James 4; Job 41; Psalms 51; Proverbs 10; 2 Samuel 22; Jeremiah 35; Acts 15

http://www.biblegateway.com/passage/?search=John%2016,%20Deuteronomy%2011,%202%20Corinthians%207,%20James%204,%20Job%2041,%20Psalms%2051,%20Proverbs%2010,%202%20Samuel%2022,%20Jeremiah%2035,%20Acts%2015&version=NLT"
